2025-08-18 03:54:34,404 [main.py         | 48] INFO: Start to run instance_12
2025-08-18 03:54:37,262 [simulate_environment.py | 167] INFO: Get 2 unallocated order items, 7 ongoing order items, 3 completed order items
2025-08-18 03:54:37,263 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:37,466 [simulate_environment.py | 254] INFO: 2025-08-18 01:40:00, Item 0024140003-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:37,467 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:37,467 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 01:50:00, pre time: 2025-08-18 01:40:00
2025-08-18 03:54:37,467 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 01:50:00
2025-08-18 03:54:37,481 [simulate_environment.py | 167] INFO: Get 2 unallocated order items, 7 ongoing order items, 3 completed order items
2025-08-18 03:54:37,482 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:37,683 [simulate_environment.py | 254] INFO: 2025-08-18 01:50:00, Item 0024140003-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:37,683 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:37,683 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 02:00:00, pre time: 2025-08-18 01:50:00
2025-08-18 03:54:37,684 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 02:00:00
2025-08-18 03:54:37,699 [simulate_environment.py | 167] INFO: Get 2 unallocated order items, 7 ongoing order items, 3 completed order items
2025-08-18 03:54:37,702 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:37,906 [simulate_environment.py | 254] INFO: 2025-08-18 02:00:00, Item 0024140003-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:37,906 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:37,906 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 02:10:00, pre time: 2025-08-18 02:00:00
2025-08-18 03:54:37,916 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 02:10:00
2025-08-18 03:54:37,918 [simulate_environment.py | 167] INFO: Get 3 unallocated order items, 7 ongoing order items, 3 completed order items
2025-08-18 03:54:37,918 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:38,136 [simulate_environment.py | 254] INFO: 2025-08-18 02:10:00, Item 0024140003-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:38,136 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:38,136 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 02:20:00, pre time: 2025-08-18 02:10:00
2025-08-18 03:54:38,136 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 02:20:00
2025-08-18 03:54:38,138 [simulate_environment.py | 167] INFO: Get 1 unallocated order items, 10 ongoing order items, 3 completed order items
2025-08-18 03:54:38,138 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:38,351 [simulate_environment.py | 254] INFO: 2025-08-18 02:20:00, Item 0212470007-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:38,351 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:38,351 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 02:30:00, pre time: 2025-08-18 02:20:00
2025-08-18 03:54:38,351 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 02:30:00
2025-08-18 03:54:38,356 [simulate_environment.py | 167] INFO: Get 1 unallocated order items, 10 ongoing order items, 3 completed order items
2025-08-18 03:54:38,356 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:38,556 [simulate_environment.py | 254] INFO: 2025-08-18 02:30:00, Item 0212470007-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:38,556 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:38,556 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 02:40:00, pre time: 2025-08-18 02:30:00
2025-08-18 03:54:38,556 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 02:40:00
2025-08-18 03:54:38,564 [simulate_environment.py | 167] INFO: Get 2 unallocated order items, 10 ongoing order items, 3 completed order items
2025-08-18 03:54:38,565 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:38,766 [simulate_environment.py | 254] INFO: 2025-08-18 02:40:00, Item 0212470007-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:38,766 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:38,766 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 02:50:00, pre time: 2025-08-18 02:40:00
2025-08-18 03:54:38,766 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 02:50:00
2025-08-18 03:54:38,778 [simulate_environment.py | 167] INFO: Get 3 unallocated order items, 10 ongoing order items, 3 completed order items
2025-08-18 03:54:38,780 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:38,986 [simulate_environment.py | 254] INFO: 2025-08-18 02:50:00, Item 0212470007-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:38,986 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:38,986 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 03:00:00, pre time: 2025-08-18 02:50:00
2025-08-18 03:54:38,986 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 03:00:00
2025-08-18 03:54:38,997 [simulate_environment.py | 167] INFO: Get 3 unallocated order items, 10 ongoing order items, 3 completed order items
2025-08-18 03:54:38,999 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:39,206 [simulate_environment.py | 254] INFO: 2025-08-18 03:00:00, Item 0212470007-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:39,206 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:39,206 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 03:10:00, pre time: 2025-08-18 03:00:00
2025-08-18 03:54:39,206 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 03:10:00
2025-08-18 03:54:39,215 [simulate_environment.py | 167] INFO: Get 3 unallocated order items, 7 ongoing order items, 6 completed order items
2025-08-18 03:54:39,216 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:39,413 [simulate_environment.py | 254] INFO: 2025-08-18 03:10:00, Item 0212470007-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:39,413 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:39,416 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 03:20:00, pre time: 2025-08-18 03:10:00
2025-08-18 03:54:39,416 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 03:20:00
2025-08-18 03:54:39,418 [simulate_environment.py | 167] INFO: Get 3 unallocated order items, 7 ongoing order items, 6 completed order items
2025-08-18 03:54:39,418 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:39,626 [simulate_environment.py | 254] INFO: 2025-08-18 03:20:00, Item 0212470007-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:39,626 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:39,626 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 03:30:00, pre time: 2025-08-18 03:20:00
2025-08-18 03:54:39,626 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 03:30:00
2025-08-18 03:54:39,637 [simulate_environment.py | 167] INFO: Get 3 unallocated order items, 7 ongoing order items, 6 completed order items
2025-08-18 03:54:39,639 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:39,835 [simulate_environment.py | 254] INFO: 2025-08-18 03:30:00, Item 0212470007-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:39,835 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:39,835 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 03:40:00, pre time: 2025-08-18 03:30:00
2025-08-18 03:54:39,835 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 03:40:00
2025-08-18 03:54:39,843 [simulate_environment.py | 167] INFO: Get 4 unallocated order items, 7 ongoing order items, 6 completed order items
2025-08-18 03:54:39,844 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:40,096 [simulate_environment.py | 254] INFO: 2025-08-18 03:40:00, Item 0212470007-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:40,096 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:40,096 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 03:50:00, pre time: 2025-08-18 03:40:00
2025-08-18 03:54:40,096 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 03:50:00
2025-08-18 03:54:40,105 [simulate_environment.py | 167] INFO: Get 16 unallocated order items, 0 ongoing order items, 13 completed order items
2025-08-18 03:54:40,107 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:40,375 [simulate_environment.py | 254] INFO: 2025-08-18 03:50:00, Item 0212470007-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:40,375 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:40,376 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 04:00:00, pre time: 2025-08-18 03:50:00
2025-08-18 03:54:40,376 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 04:00:00
2025-08-18 03:54:40,387 [simulate_environment.py | 167] INFO: Get 10 unallocated order items, 6 ongoing order items, 13 completed order items
2025-08-18 03:54:40,387 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:40,601 [simulate_environment.py | 254] INFO: 2025-08-18 04:00:00, Item 0246070009-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:40,601 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:40,601 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 04:10:00, pre time: 2025-08-18 04:00:00
2025-08-18 03:54:40,601 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 04:10:00
2025-08-18 03:54:40,606 [simulate_environment.py | 167] INFO: Get 10 unallocated order items, 6 ongoing order items, 13 completed order items
2025-08-18 03:54:40,606 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:40,816 [simulate_environment.py | 254] INFO: 2025-08-18 04:10:00, Item 0246070009-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:40,816 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:40,816 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 04:20:00, pre time: 2025-08-18 04:10:00
2025-08-18 03:54:40,816 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 04:20:00
2025-08-18 03:54:40,824 [simulate_environment.py | 167] INFO: Get 11 unallocated order items, 6 ongoing order items, 13 completed order items
2025-08-18 03:54:40,826 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:41,036 [simulate_environment.py | 254] INFO: 2025-08-18 04:20:00, Item 0246070009-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:41,036 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:41,036 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 04:30:00, pre time: 2025-08-18 04:20:00
2025-08-18 03:54:41,036 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 04:30:00
2025-08-18 03:54:41,043 [simulate_environment.py | 167] INFO: Get 2 unallocated order items, 12 ongoing order items, 16 completed order items
2025-08-18 03:54:41,043 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:41,246 [simulate_environment.py | 254] INFO: 2025-08-18 04:30:00, Item 0246070009-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:41,246 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:41,246 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 04:40:00, pre time: 2025-08-18 04:30:00
2025-08-18 03:54:41,246 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 04:40:00
2025-08-18 03:54:41,250 [simulate_environment.py | 167] INFO: Get 6 unallocated order items, 12 ongoing order items, 16 completed order items
2025-08-18 03:54:41,250 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:41,456 [simulate_environment.py | 254] INFO: 2025-08-18 04:40:00, Item 0246070009-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:41,456 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:41,456 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 04:50:00, pre time: 2025-08-18 04:40:00
2025-08-18 03:54:41,456 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 04:50:00
2025-08-18 03:54:41,465 [simulate_environment.py | 167] INFO: Get 7 unallocated order items, 10 ongoing order items, 18 completed order items
2025-08-18 03:54:41,466 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:41,675 [simulate_environment.py | 254] INFO: 2025-08-18 04:50:00, Item 0246070009-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:41,675 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:41,675 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 05:00:00, pre time: 2025-08-18 04:50:00
2025-08-18 03:54:41,675 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 05:00:00
2025-08-18 03:54:41,684 [simulate_environment.py | 167] INFO: Get 7 unallocated order items, 10 ongoing order items, 18 completed order items
2025-08-18 03:54:41,686 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:41,896 [simulate_environment.py | 254] INFO: 2025-08-18 05:00:00, Item 0246070009-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:41,896 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:41,896 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 05:10:00, pre time: 2025-08-18 05:00:00
2025-08-18 03:54:41,896 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 05:10:00
2025-08-18 03:54:41,903 [simulate_environment.py | 167] INFO: Get 7 unallocated order items, 10 ongoing order items, 18 completed order items
2025-08-18 03:54:41,904 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:42,095 [simulate_environment.py | 254] INFO: 2025-08-18 05:10:00, Item 0246070009-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:42,095 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:42,095 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 05:20:00, pre time: 2025-08-18 05:10:00
2025-08-18 03:54:42,095 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 05:20:00
2025-08-18 03:54:42,105 [simulate_environment.py | 167] INFO: Get 7 unallocated order items, 10 ongoing order items, 18 completed order items
2025-08-18 03:54:42,105 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:42,316 [simulate_environment.py | 254] INFO: 2025-08-18 05:20:00, Item 0246070009-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:42,319 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:42,319 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 05:30:00, pre time: 2025-08-18 05:20:00
2025-08-18 03:54:42,319 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 05:30:00
2025-08-18 03:54:42,324 [simulate_environment.py | 167] INFO: Get 7 unallocated order items, 14 ongoing order items, 19 completed order items
2025-08-18 03:54:42,326 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:42,554 [simulate_environment.py | 254] INFO: 2025-08-18 05:30:00, Item 0412340014-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:42,556 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:42,556 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 05:40:00, pre time: 2025-08-18 05:30:00
2025-08-18 03:54:42,556 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 05:40:00
2025-08-18 03:54:42,559 [simulate_environment.py | 167] INFO: Get 6 unallocated order items, 15 ongoing order items, 19 completed order items
2025-08-18 03:54:42,561 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:42,752 [simulate_environment.py | 254] INFO: 2025-08-18 05:40:00, Item 0412340014-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:42,752 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:42,752 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 05:50:00, pre time: 2025-08-18 05:40:00
2025-08-18 03:54:42,756 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 05:50:00
2025-08-18 03:54:42,762 [simulate_environment.py | 167] INFO: Get 6 unallocated order items, 15 ongoing order items, 19 completed order items
2025-08-18 03:54:42,762 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:42,956 [simulate_environment.py | 254] INFO: 2025-08-18 05:50:00, Item 0412340014-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:42,956 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:42,956 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 06:00:00, pre time: 2025-08-18 05:50:00
2025-08-18 03:54:42,956 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 06:00:00
2025-08-18 03:54:42,966 [simulate_environment.py | 167] INFO: Get 11 unallocated order items, 1 ongoing order items, 33 completed order items
2025-08-18 03:54:42,969 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:43,186 [simulate_environment.py | 254] INFO: 2025-08-18 06:00:00, Item 0412340014-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:43,186 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:43,186 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 06:10:00, pre time: 2025-08-18 06:00:00
2025-08-18 03:54:43,186 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 06:10:00
2025-08-18 03:54:43,200 [simulate_environment.py | 167] INFO: Get 11 unallocated order items, 2 ongoing order items, 33 completed order items
2025-08-18 03:54:43,200 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:43,406 [simulate_environment.py | 254] INFO: 2025-08-18 06:10:00, Item 0528030017-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:43,406 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:43,406 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 06:20:00, pre time: 2025-08-18 06:10:00
2025-08-18 03:54:43,406 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 06:20:00
2025-08-18 03:54:43,418 [simulate_environment.py | 167] INFO: Get 11 unallocated order items, 2 ongoing order items, 33 completed order items
2025-08-18 03:54:43,418 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:43,626 [simulate_environment.py | 254] INFO: 2025-08-18 06:20:00, Item 0528030017-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:43,626 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:43,626 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 06:30:00, pre time: 2025-08-18 06:20:00
2025-08-18 03:54:43,626 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 06:30:00
2025-08-18 03:54:43,637 [simulate_environment.py | 167] INFO: Get 13 unallocated order items, 1 ongoing order items, 34 completed order items
2025-08-18 03:54:43,637 [simulate_environment.py | 231] INFO: java main_algorithm
2025-08-18 03:54:43,866 [simulate_environment.py | 254] INFO: 2025-08-18 06:30:00, Item 0528030017-1: state = 1 < 2, we can not finish the simulation
2025-08-18 03:54:43,866 [simulate_environment.py | 99] INFO: **************************************************
2025-08-18 03:54:43,866 [simulate_environment.py | 103] INFO: cur time: 2025-08-18 06:40:00, pre time: 2025-08-18 06:30:00
2025-08-18 03:54:43,866 [simulate_environment.py | 140] INFO: Start to update the input of 2025-08-18 06:40:00
2025-08-18 03:54:43,871 [simulate_environment.py | 167] INFO: Get 7 unallocated order items, 7 ongoing order items, 35 completed order items
2025-08-18 03:54:43,872 [simulate_environment.py | 231] INFO: java main_algorithm
